objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
IHL.1281,ihl-1281.jpg,The Ebisuya and Hoteiya Dry-Goods Store in Owari-ch? from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1281,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1282,ihl-1282.jpg,Nipp?sha Nichinichi Shinbun in Owari-ch? from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1282,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1283,ihl-1283.jpg,Saruwaka-machi sanshibai from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1283,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1284,ihl-1284.jpg,"Suruga-ch?, Evening View of Mitsui Bank with Mt Fuji from the series Famous Places of Tokyo: Past and Present",Utagawa Hiroshige III,March 1883,Hiroshige ga / no seal; First edition date: March 1883; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1284,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1285,ihl-1285.jpg,?ji Paper Company Viewed from Asukayama Park from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1285,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1288,ihl-1288.jpg,"Angry Sumo Fan Demands Refund, No. 1050 Tokyo Nichi Nichi Shinbun",,1875,Ikkeisai Yoshiiku ga / Yoshiiku; First edition date: 1875; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.1288,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1289,ihl-1289.jpg,Akasaka Temporary Palace from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1289,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1290,ihl-1290.jpg,Yoroi Bridge at Koami-ch? from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1290,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1291,ihl-1291.jpg,Kawarake-nage at Asukayama Park from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga / no seal; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1291,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1292,ihl-1292.jpg,Fukadaiichi no gekij? Shintomi-za  from the series Famous Places of Tokyo: Past and Present,Utagawa Hiroshige III,1884,Hiroshige ga; First edition date: 1884; Genre:nishiki-e; meisho-e,,Japan,,,IHL.1292,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1293,ihl-1293.jpg,Toyotumi Hideyasu from the series Instructive Models of Lofty Ambition,Kobayashi Kiyochika,1886,Kiyochika / no seal; First edition date: 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1293,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1294,ihl-1294.jpg,Takayama Hikokur? from the series Instructive Models of Lofty Ambition,,1890,Toshikata / Toshikata; First edition date: 1890; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1294,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1295,ihl-1295.jpg,Akazome Emon from the series Instructive Models of Lofty Ambition,Inoue Yasuji,May 1886,Inoue Tankei / Tankei; First edition date: May 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1295,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1296,ihl-1296.jpg,Hanawa Hokiichi from the series Instructive Models of Lofty Ambition,,November 1890,Toshikata / Toshikata Sh?setsu; First edition date: November 1890; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1296,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1300,ihl-1300.jpg,Sat? Tsuginobu from the series Instructive Models of Lofty Ambition,Kobayashi Kiyochika,1886,Kiyochika / shinsei; First edition date: 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1300,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1304,ihl-1304.jpg,"The Wisdom of Gassendi 
[Proving that the Clouds Move, Not the Moon]",Tsukioka Yoshitoshi,1888,?ju Yoshitoshi ga / Yoshitoshi; First edition date: 1883/1884; Genre:ky?iku nishikie,,Japan,,,IHL.1304,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1325,ihl-1325.jpg,H?j? Yasutoki from the series Instructive Models of Lofty Ambition (also see IHL#611),Kobayashi Kiyochika,1885,Kiyochika / Shinsei seal; First edition date: 1885; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1325,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1327,ihl-1327.jpg,Illustration of Wedding Ceremony of the Noble Couple (triptych),WATANABE Nobukazu,1900,?ju Y?sai / no seal; First edition date: 1900; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.1327,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1328,ihl-1328.jpg,Illustration of the Imperial National Diet Building (triptych),,1892,Yoyoharu Kuniteru ga / Toshidama seal; First edition date: 1892; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.1328,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1343,ihl-1343.jpg,Captain Higuchi (triptych),,April 1895,?ju Toshikata e / Toshikata; First edition date: April 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.1343,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1352,ihl-1352.jpg,Soga Brothers from the series Instructive Models of Lofty Ambition (brown border; also see #622),Inoue Yasuji,Oct 1885,Inoue Tankei ga / Tankei; First edition date: Oct 1885; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1352,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1356,ihl-1356.jpg,A Great Victory of Our Forces at Kiuliencheng (triptych),Tsuneshige,Oct 1894,Tsuneshige ga ??? / Tsuneshige ??; First edition date: Oct 1894; Genre:ukiyo-e; senso-e,,Japan,,,IHL.1356,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1357,ihl-1357.jpg,A Great Victory for Our Fleet: An Enemy Ship was Attacked and Sunk on the Open Sea off of Haiyang Island (triptych),Utagawa Toshimasa,Oct 1894,Toshimasa / Toshimasa; First edition date: Oct 1894; Genre:ukiyo-e; senso-e,,Japan,,,IHL.1357,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1358,ihl-1358.jpg,Japanese Forces Conquer Kiuliencheng  (triptych) [see IHL Cat. #350 for another impression],Y?sai Nobushige,Oct 1894,Nobushige ga / Nobushige; First edition date: Oct 1894; Genre:ukiyo-e; senso-e,,Japan,,,IHL.1358,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1375,ihl-1375.jpg,Gion District from the series One Hundred Aspects of the Moon,Tsukioka Yoshitoshi,1885,Yoshitosh / Taiso; First edition date: 1885; Genre:ukiyo-e,,Japan,,,IHL.1375,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1388,ihl-1388.jpg,The Sixteen Divine Generals of the Tokugawa (Ieyasu)  (triptych),Unsen,1874,?ju Unsen hitsu ????? / ??Unsen ????; First edition date: 1874; Genre:ukiyo-e; rekishi-e,,Japan,,,IHL.1388,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1396,ihl-1396.jpg,"By now you must be near Komakata, a cuckoo calls - Takao from the series One Hundred Aspects of the Moon (modern reprint)",Tsukioka Yoshitoshi,c. 1950s,Yoshitoshi / Yoshitoshi; First edition date: Oct 1885; Genre:ukiyo-e; reprint,,Japan,,,IHL.1396,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1397,ihl-1397.jpg,Butsu Sorai from the series Instructive Models of Lofty Ambition (blue-green border) [see IHL Cat. #880],Kobayashi Kiyochika,1886,Kiyochika / Kiyochika; First edition date: 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1397,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1398,ihl-1398.jpg,Takemitsu Kikuchi from the series Instructive Models of Lofty Ambition,Kobayashi Kiyochika,1886,Kiyochika / Kiyochika; First edition date: 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1398,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1399,ihl-1399.jpg,Takasugi Shinsaku from the series Instructive Models of Lofty Ambition,,Nov 1890,Toshikata / ?sai and Toshikata ; First edition date: Nov 1890; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1399,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1400,ihl-1400.jpg,Sano Tsuneyo from the series Instructive Models of Lofty Ambition,,Dec 1890,Toshikata / ?sai and Toshikata ; First edition date: Dec 1890; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1400,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1401,ihl-1401.jpg,Koshikibu no Naishi from the series Instructive Models of Lofty Ambition (white robe variation) [see IHL Cat. #759],Kiyochika Kobayashi,1886,Kiyochika ?? / Kiyochika ??; First edition date: 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1401,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1402,ihl-1402.jpg,Dainagon Yukinari from the series Instructive Models of Lofty Ambition,Inoue Tankei,1886,Inoue Tankei ga / Tankei ; First edition date: 1886; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1402,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1403,ihl-1403.jpg,Kojima Takanori from the series Instructive Models of Lofty Ambition,,Aug 1888,?? Toshikata / ?? Toshikata; First edition date: Aug 1888; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.1403,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1469,ihl-1469.jpg,The Port Arthur Surrender (triptych),UTAGAWA Kokunimasa,Feb 1905,Ry?a ?? / Edoko ??? ; First edition date: Feb 1905; Genre:nishiki-e; senso-e,,Japan,,,IHL.1469,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1470,ihl-1470.jpg,Making Sanbon Sugar in Sanuki Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1470,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1478,ihl-1478.jpg,Catching Sea Otter in Chishima Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1478,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1479,ihl-1479.jpg,"Shipping Ice from Hakodate, Hokkaid? from the series Dai Nippon Bussan Zue (Products of Greater Japan)",Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1479,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1480,ihl-1480.jpg,Digging Kudzu [Pueraria] Root in Yamato from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1480,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1481,ihl-1481.jpg,"Producing Uji Tea in Yamashiro Province, figure 2 from the series Dai Nippon Bussan Zue (Products of Greater Japan)",Utagawa Hiroshige III,1877,And? Tokubei  / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1481,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1482,ihl-1482.jpg,Abalone Divers in Ise Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1482,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1485,ihl-1485.jpg,Fishing for Flatfish in Wakasa Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1485,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1486,ihl-1486.jpg,Coal Mining in Iga Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat. 324),Utagawa Hiroshige III,1877,And? Tokubei  / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1486,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
